player_name,season,offense_team,roster_position,total_plays,play_distance_SUM,medium_acceleration_count_SUM,high_acceleration_count_SUM,medium_deceleration_count_SUM,high_deceleration_count_SUM,targeted_tightwindow_catch_SUM,targeted_catch_SUM,tight_window_at_throw_SUM,max_speed_max,max_speed_99,average_separation_max,average_separation_99,max_speed_0_10_yards_max,max_speed_10_20_yards_max,max_speed_30_inf_yards_max,flying_10_min,flying_20_min,separation_at_throw_VMAN,separation_at_outcome_VMAN,10ydplus_route_MEAN,20ydplus_route_MEAN,changedir_route_MEAN,expected_yac_at_catch_MEAN,YACOE_MEAN,separation_change_postthrow_MEAN,CPOE_MEAN,cod_top5_speed_entry_avg_180_,cod_top5_speed_entry_avg_90_,cod_top5_speed_exit_avg_180_,cod_top5_speed_exit_avg_90_,cod_sep_generated_overall,tracking_player_name,draft_round,draft_pick,draft_year,drafted,undrafted,draft_capital,tracking_player_name_college,games_played,receptions,rec_yards,rec_tds,yards_per_rec,yards_per_game,recs_per_game,tds_per_game,production_score,vol_tier,spd_score,burst_rt,first_step,brake_rt,route_div,sep_consistency,man_win_rt,tracking,contested_rt,tight_tgt_pct,yac_ability,qb_friendly,sharp_cuts,route_bend,cut_sep,high_vol,dist_per_play,tot_explosive,explosive_rt,ath_score,rr_grade,prospect_score,archetype
,,,,,,,,,,,,,,,,,,,,,,,,26.66666667,5.0,16.66666667,,,,,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,15.000000002,,,,,,,,,,,0,,,,,37.08929659924431,37.08929659924431,
,,,,,,,,,,,,,,,,,,,,,,,,25.92592593,5.555555556,1.851851852,,,,,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,10.555555557,,,,,,,,,,,0,,,,,26.849912421597235,26.849912421597235,
,,,,,,,,,,,,,,,,,,,,,,5.3,1.21,24.0,0.0,8.0,1.533581972,-1.533581972,-1.015555556,16.1630306,,7.854336,,10.32927,-0.3293244,,,,,False,True,0.0,,,,,,,,,,,,,,,,9.6,,5.3,-1.015555556,,,-1.533581972,16.1630306,9.091802999999999,,-0.3293244,0,,,,,45.34659766811686,21.90650784805843,
,,,,,,,,,,,,,,,,,,,,,,,,36.73469388,4.081632653,7.142857143,3.138597369,0.8614026308,-1.079230769,7.762921069,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,14.7959183681,,,-1.079230769,,,0.8614026308,7.762921069,,,,0,,,,,36.61912079235468,18.74026171157734,
,,,,,,,,,,,,,,,,,,,,,,,,14.1025641,0.0,28.20512821,,,,-27.33168602,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,12.692307693,,,,,,,-27.33168602,,,,0,,,,,31.772693273887086,31.772693273887086,
,,,,,,,,,,,,,,,,,,,,,,,,41.42857143,0.0,24.28571429,9.480808884,-0.4808088839,-1.644,12.94941148,,11.10424933,,7.979333,5.57211092,,,,,False,True,0.0,,,,,,,,,,,,,,,,19.714285716,,,-1.644,,,-0.4808088839,12.94941148,9.541791165,,5.57211092,0,,,,,47.9503576713755,23.73477439373775,
,,,,,,,,,,,,,,,,,,,,,,,,43.52941176,2.352941176,4.705882353,2.835056305,1.164943695,-1.8525,-40.59629202,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,15.4117647043,,,-1.8525,,,1.164943695,-40.59629202,,,,0,,,,,38.037945419095664,19.60144455704783,
,,,,,,,,,,,,,,,,,,,,,,,,42.69662921,1.123595506,10.11235955,0.8322259784,0.1677740216,-0.515,25.85941441,,9.252026,,12.190584,,,,,,False,True,0.0,,,,,,,,,,,,,,,,16.2921348304,,,-0.515,,,0.1677740216,25.85941441,10.721305000000001,,,0,,,,,40.06619620526597,20.116985113432985,
,,,,,,,,,,,,,,,,,,,,,,,,30.3030303,1.515151515,8.333333333,2.917688608,-0.4176886082,0.7542857143,21.42956427,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,12.1969696959,,,0.7542857143,,,-0.4176886082,21.42956427,,,,0,,,,,30.63150316275878,15.10690727727939,
,,,,,,,,,,,,,,,,,,,,,,,,14.0625,1.5625,7.8125,,,1.505,25.84955096,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,7.1875,,,1.505,,,,25.84955096,,,,0,,,,,19.090379097116205,19.090379097116205,
,,,,,,,,,,,,,,,,,,,,,,,,28.94736842,2.631578947,11.84210526,-0.3006663322,0.3006663322,0.4733333333,22.95655956,13.956446,,9.17021,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,13.289473682799999,,,0.4733333333,,,0.3006663322,22.95655956,,11.563328,,0,,,,,33.1484809708772,16.724573651538602,
,,,,,,,,,,,,,,,,,,,,,,,,40.38461538,3.846153846,9.615384615,7.591052055,-5.591052055,1.36,-15.06255865,,11.242882,,13.949628,,,,,,False,True,0.0,,,,,,,,,,,,,,,,16.5384615369,,,1.36,,,-5.591052055,-15.06255865,12.596255,,,0,,,,,40.63369880593534,17.52132337546767,
,,,,,,,,,,,,,,,,,,,,,,,,47.82608696,0.0,8.196721311,,,0.003636363636,,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,16.8068424813,,,0.003636363636,,,,,,,,0,,,,,41.2520113148841,41.2520113148841,
,,,,,,,,,,,,,,,,,,,,,,,,61.29032258,4.032258065,15.32258065,8.219197114,2.447469552,-0.2709090909,-9.623099312,,8.947488667,,8.633860667,,,,,,False,True,0.0,,,,,,,,,,,,,,,,24.596774195000002,,,-0.2709090909,,,2.447469552,-9.623099312,8.790674667000001,,,0,,,,,59.1989346078382,30.8232020799191,
,,,,,,,,,,,,,,,,,,,,,,,,13.97849462,4.301075269,4.301075269,6.160568237,12.83943176,0.982,20.79940225,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,7.2043010743,,,0.982,,,12.83943176,20.79940225,,,,0,,,,,19.12908644434122,15.98425910217061,
,,,,,,,,,,,,,,,,,,,,,,,,38.80597015,0.0,11.94029851,,,-1.25,-11.50414613,5.474854,,6.565734,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,15.223880598,,,-1.25,,,,-11.50414613,,6.020294,,0,,,,,37.60508647146187,37.60508647146187,
,,,,,,,,,,,,,,,,,,,,,,,,52.63157895,1.315789474,10.52631579,2.403151274,-2.403151274,0.7794444444,-12.38074992,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,19.4736842116,,,0.7794444444,,,-2.403151274,-12.38074992,,,,0,,,,,47.396045143058714,22.496446934529356,
,,,,,,,,,,,,,,,,,,,,,,,,40.27777778,1.388888889,2.777777778,6.580119669,0.6698803306,-1.61125,14.79240596,3.20446,9.333842,7.711158,5.822572,,,,,,False,True,0.0,,,,,,,,,,,,,,,,13.472222223000001,,,-1.61125,,,0.6698803306,14.79240596,7.578207000000001,5.457809,,0,,,,,33.56950828580227,17.119694308201137,
,,,,,,,,,,,,,,,,,,,,,,,,42.42424242,1.515151515,10.60606061,,,-1.2975,1.718512177,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,16.515151515,,,-1.2975,,,,1.718512177,,,,0,,,,,40.57999574532177,40.57999574532177,
,,,,,,,,,,,,,,,,,,,,,,,,50.70422535,1.408450704,7.042253521,,,-0.4118181818,27.56864813,8.65886,11.542874,4.165798,10.561082,,,,,,False,True,0.0,,,,,,,,,,,,,,,,17.8873239429,,,-0.4118181818,,,,27.56864813,11.051978,6.412329,,0,,,,,43.74129089055624,43.74129089055624,
,,,,,,,,,,,,,,,,,,,,,,,,55.68181818,4.545454545,13.63636364,,,0.005454545455,9.098902074,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,22.613636363999998,,,0.005454545455,,,,9.098902074,,,,0,,,,,54.630059829421484,54.630059829421484,
,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.388888889,9.722222222,,,1.202352941,-8.250288844,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,18.4722222222,,,1.202352941,,,,-8.250288844,,,,0,,,,,45.088815482372226,45.088815482372226,
,,,,,,,,,,,,,,,,,,,,,,5.53,2.12,34.11764706,0.0,20.0,,,-0.2472727273,18.29919157,,9.51111,,11.679234,,,,,,False,True,0.0,,,,,,,,,,,,,,,,16.235294118,,5.53,-0.2472727273,,,,18.29919157,10.595172,,,0,,,,,53.75555443962009,53.75555443962009,
,,,,,,,,,,,,,,,,,,,,,,3.435,2.42,46.31578947,2.105263158,6.315789474,3.830984861,-1.330984861,-0.5490909091,-23.08020952,4.254432,12.156494,7.936152,13.9946268,1.3336523,,,,,False,True,0.0,,,,,,,,,,,,,,,,16.631578946399998,,3.435,-0.5490909091,,,-1.330984861,-23.08020952,13.0755604,6.095292000000001,1.3336523,0,,,,,47.238815543938784,22.953915341469393,
,,,,,,,,,,,,,,,,,,,,,,,,32.8125,3.125,4.6875,,,-1.385,20.81118952,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,12.5,,,-1.385,,,,20.81118952,,,,0,,,,,31.329642995430063,31.329642995430063,
,,,,,,,,,,,,,,,,,,,,,,,,48.48484848,0.0,13.63636364,6.737393061,-2.737393061,-0.869375,27.67867918,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,18.636363636,,,-0.869375,,,-2.737393061,27.67867918,,,,0,,,,,45.46697455628103,21.364790747640516,
,,,,,,,,,,,,,,,,,,,,,,,,57.40740741,0.0,12.03703704,3.629711869,0.08457384578,-0.5564285714,1.360755621,10.734941,11.02925133,3.848761,13.14283167,,,,,,False,True,0.0,,,,,,,,,,,,,,,,20.833333335,,,-0.5564285714,,,0.08457384578,1.360755621,12.0860415,7.291850999999999,,0,,,,,50.528488329958236,25.306531087869118,
,,,,,,,,,,,,,,,,,,,,,,,,33.33333333,3.03030303,7.070707071,2.37475134,-1.231894197,0.1593333333,13.56378731,10.683806,8.82931,4.356702,14.67006333,,,,,,False,True,0.0,,,,,,,,,,,,,,,,13.3333333323,,,0.1593333333,,,-1.231894197,13.56378731,11.749686664999999,7.520254,,0,,,,,33.24952752611824,16.00881666455912,
,,,,,,,,,,,,,,,,,,,,,,,,39.58333333,0.0,10.41666667,5.732857704,0.2671422958,-0.1177272727,-5.24167335,3.790808,4.46579,12.211038,9.51111,,,,,,False,True,0.0,,,,,,,,,,,,,,,,15.0,,,-0.1177272727,,,0.2671422958,-5.24167335,6.98845,8.000923,,0,,,,,37.089296594636586,18.678219445218293,
,,,,,,,,,,,,,,,,,,,,,,,,58.50340136,2.721088435,10.88435374,4.860581577,5.389418423,-0.2462068966,-1.342005621,,12.30649,,13.428051,,,,,,False,True,0.0,,,,,,,,,,,,,,,,21.904761903999997,,,-0.2462068966,,,5.389418423,-1.342005621,12.8672705,,,0,,,,,52.99691129545165,29.193164859225828,
,,,,,,,,,,,,,,,,,,,,,,,,32.63157895,1.052631579,8.333333333,,,0.092,0.8555492759,,12.599664,,14.662109,,,,,,False,True,0.0,,,,,,,,,,,,,,,,12.7105263165,,,0.092,,,,0.8555492759,13.630886499999999,,,0,,,,,31.81466645805283,31.81466645805283,
,,,,,,,,,,,,,,,,,,,,,,,,56.04395604,3.296703297,14.28571429,3.064235687,-0.06423568726,-0.6728571429,-4.821693106,,11.890592,,12.92011,,,,,,False,True,0.0,,,,,,,,,,,,,,,,22.4175824178,,,-0.6728571429,,,-0.06423568726,-4.821693106,12.405351,,,0,,,,,54.1783787026737,27.057071507706848,
,,,,,,,,,,,,,,,,,,,,,,,,35.65891473,3.100775194,16.27906977,-0.1344722509,0.1344722509,-0.1675,27.38216668,10.663352,,3.688538,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,16.8217054276,,,-0.1675,,,0.1344722509,27.38216668,,7.175945,,0,,,,,41.286253483744744,20.71036286732237,
,,,,,,,,,,,,,,,,,,,,,,,,34.85714286,0.5714285714,6.857142857,4.644050026,0.3559499741,-0.1017391304,-11.69851798,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,12.742857143660002,,,-0.1017391304,,,0.3559499741,-11.69851798,,,,0,,,,,31.8891522040598,16.122551089079902,
,,,,,,,,,,,,,,,,,,,,,,,,51.72413793,4.597701149,6.896551724,5.981804132,-0.6484707991,1.535454545,15.21870209,,4.888506,,11.372424,0.9541695,,,,,False,True,0.0,,,,,,,,,,,,,,,,19.425287355799995,,,1.535454545,,,-0.6484707991,15.21870209,8.130465000000001,,0.9541695,0,,,,,47.28454549317921,23.318037347039606,
,,,,,,,,,,,,,,,,,,,,,,,,56.92307692,9.230769231,12.30769231,12.72877789,-2.728777885,0.5733333333,20.28437269,,12.603073,,15.524586,,,,,,False,True,0.0,,,,,,,,,,,,,,,,24.4615384614,,,0.5733333333,,,-2.728777885,20.28437269,14.0638295,,,0,,,,,58.88737021592996,28.07929616546498,
,,,,,,,,,,,,,,,,,,,,,,,,44.26229508,3.278688525,9.016393443,4.794567138,1.872099529,0.6159459459,3.104895644,7.165718,11.9969528,3.422636,13.5391844,1.1495574,,,,,False,True,0.0,,,,,,,,,,,,,,,,17.2950819669,,,0.6159459459,,,1.872099529,3.104895644,12.7680686,5.2941769999999995,1.1495574,0,,,,,42.37684743908841,22.124473484044206,
,,,,,,,,,,,,,,,,,,,,,,,,47.94520548,6.849315068,5.479452055,,,1.412857143,37.28907042,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,18.7671232877,,,1.412857143,,,,37.28907042,,,,0,,,,,45.76822667569898,45.76822667569898,
,,,,,,,,,,,,,,,,,,,,,,,,52.7027027,12.16216216,5.405405405,1.425035119,-0.4250351191,0.8441666667,19.79997775,,12.79511333,,13.54509333,,,,,,False,True,0.0,,,,,,,,,,,,,,,,22.2972972955,,,0.8441666667,,,-0.4250351191,19.79997775,13.17010333,,,0,,,,,53.90125844763923,26.738111664269613,
,,,,,,,,,,,,,,,,,,,,,,2.12,1.45,29.46428571,3.125,12.5,5.711494446,-1.211494446,-0.8654166667,17.422312,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,13.839285712999999,,2.12,-0.8654166667,,,-1.211494446,17.422312,,,,0,,,,,39.645294585394716,19.216900069697356,
,,,,,,,,,,,,,,,,,,,,,,,,61.53846154,3.846153846,7.407407407,,,-0.3229411765,21.07905167,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,22.2222222225,,,-0.3229411765,,,,21.07905167,,,,0,,,,,53.728295881873166,53.728295881873166,
,,,,,,,,,,,,,,,,,,,,,,,,51.88679245,1.886792453,14.1509434,4.315831014,-1.315831014,-0.3461538462,1.893426529,7.997514,11.788322,3.558996,14.239393,,,,,,False,True,0.0,,,,,,,,,,,,,,,,20.5660377362,,,-0.3461538462,,,-1.315831014,1.893426529,13.0138575,5.778255,,0,,,,,49.91267630688604,24.298422646443022,
,,,,,,,,,,,,,,,,,,,,,,,,55.33980583,0.9708737864,12.62135922,3.416105807,0.5838941932,-1.026538462,0.03962414018,,8.8715816,,9.2329356,,,,,,False,True,0.0,,,,,,,,,,,,,,,,20.776699029560003,,,-1.026538462,,,0.5838941932,0.03962414018,9.0522586,,,0,,,,,50.39801073749182,25.490952465345913,
,,,,,,,,,,,,,,,,,,,,,,1.34,2.975,47.77070064,0.6369426752,12.7388535,5.535276584,3.152223416,-0.4530612245,-2.087581917,4.823735,,8.082739,,0.0918599,,,,,False,True,0.0,,,,,,,,,,,,,,,,18.407643312079998,,1.34,-0.4530612245,,,3.152223416,-2.087581917,,6.453237,0.0918599,0,,,,,42.31148708385872,22.73185524992936,
,,,,,,,,,,,,,,,,,,,,,,4.68,,56.97674419,0.0,12.79069767,4.742102305,2.480119917,0.1922857143,7.410942614,8.007741,,7.895244,,2.10109385,,,,,False,True,0.0,,,,,,,,,,,,,,,,20.930232558,,4.68,0.1922857143,,,2.480119917,7.410942614,,7.9514925,2.10109385,0,,,,,56.33456349325811,29.407341705129056,
,,,,,,,,,,,,,,,,,,,,,,,,55.34591195,1.886792453,4.402515723,9.599807143,3.400192857,0.4426666667,-0.4158562532,10.12473,4.418064,4.697602,8.413412,,,,,,False,True,0.0,,,,,,,,,,,,,,,,18.679245283100002,,,0.4426666667,,,3.400192857,-0.4158562532,6.415737999999999,7.411166,,0,,,,,45.5657679295048,24.4829803932524,
,,,,,,,,,,,,,,,,,,,,,,,,30.27522936,0.0,11.00917431,5.722401142,5.277598858,1.714,2.606058121,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,12.385321100999999,,,1.714,,,5.277598858,2.606058121,,,,0,,,,,31.065438702078705,18.171518780039353,
,,,,,,,,,,,,,,,,,,,,,,,,44.68085106,0.0,11.34751773,5.718322294,-2.00403658,-1.248888889,5.716809596,8.236144,8.9844195,3.940804,10.7775535,,,,,,False,True,0.0,,,,,,,,,,,,,,,,16.808510637,,,-1.248888889,,,-2.00403658,5.716809596,9.880986499999999,6.088474,,0,,,,,41.255854514476724,19.625908967238363,
,,,,,,,,,,,,,,,,,,,,,,4.15,1.96,32.0754717,3.773584906,14.46540881,4.02112627,0.9788737297,0.2935,-9.676090981,,5.604396,,10.7468725,-0.2203658,,,,,False,True,0.0,,,,,,,,,,,,,,,,15.471698115399999,,4.15,0.2935,,,0.9788737297,-9.676090981,8.17563425,,-0.2203658,0,,,,,48.282598895896804,24.6307363127984,
,,,,,,,,,,,,,,,,,,,,,,,,56.25,1.5625,9.375,3.889049888,5.777616779,-0.1441666667,35.54545271,14.651882,,7.274806,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,20.3125,,,-0.1441666667,,,5.777616779,35.54545271,,10.963344,,0,,,,,49.328560492950444,27.55308863597522,
,,,,,,,,,,,,,,,,,,,,,,,,54.41176471,1.470588235,13.23529412,2.950503469,0.04949653149,0.652,-4.499303263,6.149836,6.899816,4.458972,10.58380867,3.1431231,,,,,False,True,0.0,,,,,,,,,,,,,,,,20.882352943,,,0.652,,,0.04949653149,-4.499303263,8.741812335,5.304404,3.1431231,0,,,,,50.641422714617796,25.345459623053898,
,,,,,,,,,,,,,,,,,,,,,,,,45.13274336,0.0,14.15929204,2.711978783,-2.37864545,-0.1384375,16.74261704,11.338334,11.447422,5.089637,5.018048,,,,,,False,True,0.0,,,,,,,,,,,,,,,,17.78761062,,,-0.1384375,,,-2.37864545,16.74261704,8.232735,8.2139855,,0,,,,,43.511565210904315,20.566459880452157,
,,,,,,,,,,,,,,,,,,,,,,7.69,2.52,63.33333333,1.666666667,15.0,4.245893049,-1.445893049,-0.1908333333,12.27455848,8.815674,,4.663512,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,24.1666666658,,7.69,-0.1908333333,,,-1.445893049,12.27455848,,6.739592999999999,,0,,,,,70.08153093785396,34.317818944426975,
,,,,,,,,,,,,,,,,,,,,,,,,61.95652174,1.086956522,21.73913043,0.4791190624,1.520880938,-0.7621052632,27.09235042,13.383734,9.13612,2.665838,10.458812,,,,,,False,True,0.0,,,,,,,,,,,,,,,,25.543478259799997,,,-0.7621052632,,,1.520880938,27.09235042,9.797466,8.024786,,0,,,,,61.38000959752169,31.450445267760845,
,,,,,,,,,,,,,,,,,,,,,,,,40.19607843,3.921568627,4.901960784,2.96342364,2.03657636,-1.4125,30.56421647,,9.965643333,,5.815754,,,,,,False,True,0.0,,,,,,,,,,,,,,,,15.098039214999998,,,-1.4125,,,2.03657636,30.56421647,7.8906986665,,,0,,,,,37.315165361651836,19.675870860825917,
,,,,,,,,,,,,,,,,,,,,,,4.61,6.21,58.20895522,1.492537313,17.91044776,6.927348945,-1.727348945,0.05464285714,7.849372971,,8.924762,,6.88618,,,,,,False,True,0.0,,,,,,,,,,,,,,,,23.432835819199997,,4.61,0.05464285714,,,-1.727348945,7.849372971,7.905471,,,0,,,,,58.98439326538433,28.628522160192162,
,,,,,,,,,,,,,,,,,,,,,,,,43.65079365,1.587301587,18.75,0.9766373038,-0.9766373038,0.3252631579,3.400143352,,9.027032,,5.38622,,,,,,False,True,0.0,,,,,,,,,,,,,,,,19.3551587298,,,0.3252631579,,,-0.9766373038,3.400143352,7.206626,,,0,,,,,47.1229788559199,23.07317077605995,
,,,,,,,,,,,,,,,,,,,,,,,,43.83561644,0.0,10.95890411,5.515699077,-0.9156990767,0.7419047619,6.106843374,,5.706666,,13.683726,,,,,,False,True,0.0,,,,,,,,,,,,,,,,16.438356165000002,,,0.7419047619,,,-0.9156990767,6.106843374,9.695196,,,0,,,,,40.40306989970985,19.743685411504924,
,,,,,,,,,,,,,,,,,,,,,,,,63.46153846,7.692307692,5.769230769,-0.518563211,2.518563211,-0.2385714286,25.83645845,,12.504212,,4.383974,,,,,,False,True,0.0,,,,,,,,,,,,,,,,23.846153845499998,,,-0.2385714286,,,2.518563211,25.83645845,8.444093,,,0,,,,,57.46960932878406,29.99408626989203,
,,,,,,,,,,,,,,,,,,,,,,,,52.23880597,0.0,17.91044776,,,0.1991304348,7.361778677,,,,,0.73279487,,,,,False,True,0.0,,,,,,,,,,,,,,,,21.044776118999998,,,0.1991304348,,,,7.361778677,,,0.73279487,0,,,,,51.01562320671497,51.01562320671497,
,,,,,,,,,,,,,,,,,,,,,,,,53.33333333,0.0,6.666666667,2.922027111,3.077972889,0.2055555556,-6.964129309,6.422556,10.094049,15.456406,12.811022,,,,,,False,True,0.0,,,,,,,,,,,,,,,,17.999999999099998,,,0.2055555556,,,3.077972889,-6.964129309,11.4525355,10.939481,,0,,,,,44.000880911610935,23.539426900305468,
,,,,,,,,,,,,,,,,,,,,,,,,66.27906977,4.651162791,6.976744186,8.751274884,2.794179662,0.8120930233,-8.500557672,9.470202,15.108688,5.949841333,14.120078,,,,,,False,True,0.0,,,,,,,,,,,,,,,,23.8372093032,,,0.8120930233,,,2.794179662,-8.500557672,14.614383,7.7100216665,,0,,,,,57.449002342683485,30.12159100234174,
,,,,,,,,,,,,,,,,,,,,,,,,61.2244898,0.0,17.34693878,3.00187701,-1.50187701,-0.08882352941,-3.398332362,7.847518,11.945136,5.171453,11.02016067,,,,,,False,True,0.0,,,,,,,,,,,,,,,,23.571428574000002,,,-0.08882352941,,,-1.50187701,-3.398332362,11.482648335,6.5094855,,0,,,,,56.83668036926888,27.66740167963444,
,,,,,,,,,,,,,,,,,,,,,,,,58.01526718,0.7633587786,16.03053435,1.369934794,-0.1699347943,-0.4428070175,10.22579801,7.890698667,11.474694,4.086254667,9.797466,,,,,,False,True,0.0,,,,,,,,,,,,,,,,22.51908397044,,,-0.4428070175,,,-0.1699347943,10.22579801,10.63608,5.9884766670000005,,0,,,,,54.41222421586891,27.121144710784456,
,,,,,,,,,,,,,,,,,,,,,,,,77.02702703,2.702702703,8.108108108,6.458159705,2.875173628,-0.2765789474,-4.447289606,6.661186,12.804204,9.633834,11.917864,,,,,,False,True,0.0,,,,,,,,,,,,,,,,26.6216216226,,,-0.2765789474,,,2.875173628,-4.447289606,12.361034,8.14751,,0,,,,,63.863902517526355,33.36953807276318,
,,,,,,,,,,,,,,,,,,,,,,,,51.25,0.0,8.75,3.269052744,2.159518685,0.5452631579,11.38008226,11.856502,9.064531,3.763536,4.233978,,,,,,False,True,0.0,,,,,,,,,,,,,,,,18.0,,,0.5452631579,,,2.159518685,11.38008226,6.6492545,7.8100190000000005,,0,,,,,44.00088091368441,23.080199799342207,
,,,,,,,,,,,,,,,,,,,,,,,,59.3220339,0.0,11.86440678,4.234143257,2.765856743,0.4041176471,8.251293914,10.131548,14.822332,3.265822,14.481432,,,,,,False,True,0.0,,,,,,,,,,,,,,,,21.355932204000002,,,0.4041176471,,,2.765856743,8.251293914,14.651882,6.698685,,0,,,,,51.73248371266909,27.249170227834544,
,,,,,,,,,,,,,,,,,,,,,,,,38.96103896,1.731601732,3.896103896,5.266114712,-1.266114712,0.1066666667,9.092228244,12.497394,,10.315634,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,13.5497835496,,,0.1066666667,,,-1.266114712,9.092228244,,11.406514,,0,,,,,33.74819883536664,16.24104206168332,
,,,,,,,,,,,,,,,,,,,,,,2.986666667,2.59,39.71631206,1.418439716,9.929078014,2.907932162,0.4920678377,-0.3673684211,9.409478605,8.842946,10.973571,2.802198,9.787239,3.43438045,,,,,False,True,0.0,,,,,,,,,,,,,,,,15.4609929086,,2.986666667,-0.3673684211,,,0.4920678377,9.409478605,10.380405,5.822572,3.43438045,0,,,,,44.39809887829989,22.445083357999945,
,,,,,,,,,,,,,,,,,,,,,,,,44.31818182,1.136363636,5.681818182,2.607353858,-1.321639572,-0.4211904762,8.261764944,,9.702014,,11.9877485,,,,,,False,True,0.0,,,,,,,,,,,,,,,,15.454545455,,,-0.4211904762,,,-1.321639572,8.261764944,10.84488125,,,0,,,,,38.136506340994075,18.407433384497036,
,,,,,,,,,,,,,,,,,,,,,,,,66.66666667,0.0,13.04347826,,,-0.5114285714,,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,23.913043479,,,-0.5114285714,,,,,,,,0,,,,,57.62371377611921,57.62371377611921,
,,,,,,,,,,,,,,,,,,,,,,1.15,1.42,43.29896907,1.030927835,6.18556701,8.387985892,-0.05465255843,0.318,14.63484844,7.687295,11.12243067,9.378159,12.38376067,0.2868977,,,,,False,True,0.0,,,,,,,,,,,,,,,,15.257731957999999,,1.15,0.318,,,-0.05465255843,14.63484844,11.75309567,8.532727,0.2868977,0,,,,,38.05059024796324,18.99796884476662,
,,,,,,,,,,,,,,,,,,,,,,,,61.61616162,5.050505051,14.14141414,4.56496911,-0.7649691105,-0.002391304348,19.89486555,11.48378467,12.183766,4.888506,8.515682,0.3343472,,,,,False,True,0.0,,,,,,,,,,,,,,,,24.747474748400002,,,-0.002391304348,,,-0.7649691105,19.89486555,10.349724,8.186145334999999,0.3343472,0,,,,,59.54612780175529,29.390579345627646,
,,,,,,,,,,,,,,,,,,,,,,,,53.24675325,2.597402597,12.98701299,1.831695604,0.3683043957,0.1386956522,-2.872706796,,11.099704,,11.77695867,,,,,,False,True,0.0,,,,,,,,,,,,,,,,20.909090910799996,,,0.1386956522,,,0.3683043957,-2.872706796,11.438331335,,,0,,,,,50.703023287607685,25.535663841653843,
,,,,,,,,,,,,,,,,,,,,,,,,37.77777778,1.666666667,20.99447514,2.283100083,-0.7831000835,0.2816666667,6.796501738,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,18.2983425428,,,0.2816666667,,,-0.7831000835,6.796501738,,,,0,,,,,44.68822079385819,21.952560355179095,
,,,,,,,,,,,,,,,,,,,,,,,,54.9382716,1.234567901,17.28395062,2.815044141,-1.615044141,-0.2068181818,-9.680076073,14.310982,12.081496,3.020374,12.06786,,,,,,False,True,0.0,,,,,,,,,,,,,,,,22.160493826399996,,,-0.2068181818,,,-1.615044141,-9.680076073,12.074677999999999,8.665678,,0,,,,,53.586082210364914,25.985519034682458,
,,,,,,,,,,,,,,,,,,,,,,,,48.02631579,1.315789474,13.81578947,2.943717701,-0.3722891297,-0.3088888889,6.785033047,9.422476,4.9243005,3.156734,8.641815,,,,,,False,True,0.0,,,,,,,,,,,,,,,,19.0789473676,,,-0.3088888889,,,-0.3722891297,6.785033047,6.783057749999999,6.289605,,0,,,,,46.48662614934511,23.057168509822557,
,,,,,,,,,,,,,,,,,,,,,,,,31.66666667,0.8333333333,6.666666667,4.86766235,-1.534329017,0.8583333333,12.8520939,2.99992,8.508864,9.388386,10.0650725,,,,,,False,True,0.0,,,,,,,,,,,,,,,,11.83333333442,,,0.8583333333,,,-1.534329017,12.8520939,9.286968250000001,6.194153,,0,,,,,29.793735371478522,14.12970317723926,
,,,,,,,,,,,,,,,,,,,,,,,,50.0,3.260869565,7.608695652,6.646638513,-3.896638513,0.1029166667,16.45285009,8.222508,11.70196067,3.436272,12.60875467,,,,,,False,True,0.0,,,,,,,,,,,,,,,,18.5869565216,,,0.1029166667,,,-3.896638513,16.45285009,12.15535767,5.82939,,0,,,,,45.35314741056889,20.728254448784444,
